1,1.50286,0,
2,1.50463,0.00177775,
3,1.49443,0.0102546,
4,1.49949,0.00884155,
5,1.50074,0.00696142,
6,1.50115,0.00569909,
7,1.50181,0.0048616,
8,1.50012,0.004539,
9,1.4983,0.00439726,
10,1.49788,0.00395456,
11,1.49768,0.00358306,
12,1.49762,0.00327134,
13,1.49719,0.00304004,
14,1.49727,0.0028158,
15,1.49787,0.0026892,
16,1.49778,0.00251738,
17,1.49832,0.00242623,
18,1.49769,0.00237184,
19,1.49849,0.00238136,
20,1.49823,0.00227401,
21,1.498,0.00217552,
22,1.4983,0.00209575,
23,1.49785,0.00205266,
24,1.4976,0.00198137,
25,1.49775,0.00190713,
26,1.49748,0.00185326,
27,1.49762,0.00178926,
28,1.49721,0.00177315,
29,1.49727,0.00171213,
30,1.49722,0.00165492,
31,1.49782,0.00171031,
32,1.49799,0.00166437,
33,1.49775,0.00163158,
34,1.49789,0.00158973,
35,1.49757,0.00157674,
36,1.49741,0.00154065,
37,1.49739,0.00149855,
38,1.49743,0.00145915,
39,1.4975,0.00142262,
40,1.49691,0.00150568,
41,1.49734,0.00153119,
42,1.49724,0.00149785,
43,1.49696,0.00148876,
44,1.49716,0.00146834,
45,1.49702,0.00144242,
46,1.49685,0.0014203,
47,1.49708,0.00140859,
48,1.49725,0.00138879,
49,1.49659,0.00151174,
50,1.49671,0.00148607,
51,1.49713,0.00151552,
52,1.49705,0.00148805,
53,1.49724,0.00147198,
54,1.49754,0.00147434,
55,1.49774,0.0014614,
56,1.49796,0.00145145,
57,1.49806,0.00142914,
58,1.49799,0.00140602,
59,1.49824,0.00140573,
60,1.49849,0.00140428,
61,1.4986,0.00138511,
62,1.49884,0.00138398,
63,1.49858,0.0013855,
64,1.49873,0.0013716,
65,1.4987,0.00135075,
66,1.49859,0.00133444,
67,1.49886,0.00134096,
68,1.49921,0.00136636,
69,1.49927,0.00134785,
70,1.49962,0.00137375,
71,1.4996,0.00135433,
72,1.49945,0.00134422,
73,1.49952,0.0013275,
74,1.49955,0.00130981,
75,1.49976,0.00130884,
76,1.49975,0.00129158,
77,1.50002,0.00130423,
78,1.50001,0.0012875,
79,1.5,0.00127111,
80,1.49988,0.00126076,
81,1.50005,0.00125698,
82,1.50026,0.00125888,
83,1.50012,0.00125206,
84,1.50017,0.00123832,
85,1.50036,0.00123788,
86,1.50054,0.00123639,
87,1.50048,0.0012237,
88,1.50057,0.00121368,
89,1.50054,0.00120038,
90,1.50051,0.00118739,
91,1.50079,0.00120662,
92,1.50077,0.00119363,
93,1.50063,0.00118886,
94,1.50069,0.00117798,
95,1.5006,0.00116889,
96,1.50062,0.00115675,
97,1.5008,0.0011595,
98,1.50083,0.00114787,
99,1.501,0.00114912,
100,1.50097,0.00113786,
