1,4.95126,0,
2,4.97764,0.0263751,
3,4.98412,0.0165503,
4,4.99448,0.0156304,
5,4.98732,0.0140654,
6,4.98927,0.0116481,
7,4.9887,0.00986098,
8,4.98246,0.0105728,
9,4.98667,0.010228,
10,4.98426,0.00945916,
11,4.99182,0.011416,
12,4.99951,0.0129542,
13,5.00233,0.0122444,
14,4.99778,0.0122138,
15,4.99623,0.0114754,
16,4.9974,0.0107978,
17,4.99642,0.0101906,
18,4.99547,0.0096548,
19,4.99516,0.00913761,
20,4.99473,0.0086793,
21,4.99514,0.00826583,
22,4.9951,0.00788125,
23,4.99472,0.00754068,
24,4.9916,0.00786419,
25,4.98998,0.00771468,
26,4.9906,0.00743815,
27,4.99185,0.00726564,
28,4.99172,0.00700264,
29,4.99349,0.00698588,
30,4.99476,0.00686616,
31,4.99455,0.00664427,
32,4.99386,0.00646947,
33,4.99493,0.00635991,
34,4.99508,0.00617177,
35,4.99483,0.00599789,
36,4.99356,0.00596588,
37,4.99446,0.00587152,
38,4.99379,0.00575406,
39,4.99469,0.00567668,
40,4.99581,0.00564558,
41,4.99593,0.00550735,
42,4.99622,0.00538251,
43,4.9965,0.00526361,
44,4.99632,0.00514592,
45,4.997,0.005076,
46,4.99562,0.00515077,
47,4.99638,0.00509676,
48,4.99773,0.00516922,
49,4.99663,0.00518112,
50,4.99783,0.00521546,
51,4.99805,0.00511679,
52,4.9979,0.00501941,
53,4.9982,0.0049327,
54,4.99741,0.00490474,
55,4.9974,0.00481474,
56,4.99726,0.00473007,
57,4.99791,0.00469182,
58,4.99848,0.00464548,
59,4.99811,0.00458171,
60,4.99855,0.00452691,
61,4.99827,0.0044614,
62,4.99838,0.00439038,
63,4.99813,0.00432723,
64,4.99725,0.00435033,
65,4.99692,0.00429551,
66,4.99672,0.00423436,
67,4.99671,0.0041707,
68,4.99788,0.00427174,
69,4.99711,0.00427976,
70,4.99727,0.00422131,
71,4.99725,0.00416147,
72,4.99677,0.00413111,
73,4.99594,0.00415817,
74,4.99673,0.00417637,
75,4.99657,0.00412334,
76,4.99654,0.0040688,
77,4.99718,0.00406502,
78,4.99674,0.00403582,
79,4.99718,0.00400882,
80,4.99718,0.0039584,
81,4.99763,0.00393533,
82,4.99763,0.00388704,
83,4.99733,0.00385202,
84,4.99763,0.00381767,
85,4.99822,0.00381894,
86,4.99812,0.00377568,
87,4.99868,0.00377497,
88,4.99819,0.00376455,
89,4.99799,0.00372725,
90,4.99822,0.00369248,
91,4.99819,0.00365178,
92,4.99788,0.00362499,
93,4.99779,0.00358686,
94,4.998,0.00355471,
95,4.99805,0.00351739,
96,4.99799,0.00348113,
97,4.99762,0.00346436,
98,4.99769,0.00342944,
99,4.99772,0.00339483,
100,4.99741,0.0033754,
