0.542494,0.860927,-0.109035
0.542494,0.860927,-0.109035
-0.565191,0.726047,0.0296532
-0.565191,0.726047,0.0296532
-0.565191,0.726047,0.0296532
-0.565191,0.726047,0.0296532
0.348662,1.04192,0.899118
0.348662,1.04192,0.899118
0.348662,1.04192,0.899118
0.348662,1.04192,0.899118
0.348662,1.04192,0.899118
1.32541,-0.199217,0.175117
1.32541,-0.199217,0.175117
1.32541,-0.199217,0.175117
0.900465,-0.478619,-0.152527
0.900465,-0.478619,-0.152527
0.58265,0.622568,0.885772
0.58265,0.622568,0.885772
0.58265,0.622568,0.885772
-0.315428,-0.0987115,0.513638
-0.442193,-0.291183,-0.0617686
0.0451171,-0.388218,-0.34301
0.0451171,-0.388218,-0.34301
0.0451171,-0.388218,-0.34301
-0.224553,0.031682,-0.68964
-0.709488,-0.142075,-0.917752
-0.709488,-0.142075,-0.917752
0.390547,1.01539,-0.096377
0.705447,1.01447,-0.796966
0.705447,1.01447,-0.796966
0.689551,0.390941,0.163786
0.689551,0.390941,0.163786
0.689551,0.390941,0.163786
0.689551,0.390941,0.163786
0.689551,0.390941,0.163786
0.689551,0.390941,0.163786
0.850963,0.817895,0.311208
0.0219026,0.406476,1.14779
-0.895185,0.601642,0.75528
-0.125752,0.887663,0.425329
-0.125752,0.887663,0.425329
-0.125752,0.887663,0.425329
-0.357435,0.8323,-0.167445
-0.357435,0.8323,-0.167445
0.422183,0.749425,0.465406
0.422183,0.749425,0.465406
0.422183,0.749425,0.465406
-0.448045,0.486485,0.469318
0.0742777,0.922353,-0.51294
0.0742777,0.922353,-0.51294
0.0742777,0.922353,-0.51294
0.0742777,0.922353,-0.51294
0.0742777,0.922353,-0.51294
0.474612,-0.287175,0.595376
-0.515052,0.0613356,-0.163165
-0.0944897,-0.261235,0.204286
-0.0944897,-0.261235,0.204286
-0.0944897,-0.261235,0.204286
-0.0944897,-0.261235,0.204286
-0.108554,-0.884392,-0.30207
-0.108554,-0.884392,-0.30207
-0.621532,-0.575187,0.366899
-0.621532,-0.575187,0.366899
0.559645,0.467645,1.31074
-0.419378,0.62888,1.16847
-0.419378,0.62888,1.16847
-0.672222,-0.536479,1.79989
-0.672222,-0.536479,1.79989
-1.25552,0.587974,0.877038
-1.62465,-0.456873,0.997527
-0.575327,-0.217574,0.881714
-0.430326,-0.0128191,1.84656
-0.917594,0.871395,1.07722
-1.87599,0.909722,-0.000740496
-1.51217,1.04982,0.341038
-1.28636,0.0155268,-0.118354
-0.474028,-0.746006,-0.993015
-0.474028,-0.746006,-0.993015
-1.14536,-1.29325,-0.740472
-1.14536,-1.29325,-0.740472
-1.14536,-1.29325,-0.740472
-1.14536,-1.29325,-0.740472
-0.832554,-0.556374,0.307015
0.373653,-0.794495,-0.70152
0.373653,-0.794495,-0.70152
0.373653,-0.794495,-0.70152
0.15705,-0.0684055,-1.49785
-0.26124,-1.10886,-2.39724
-0.26124,-1.10886,-2.39724
0.0549987,-0.758172,-2.2409
0.0549987,-0.758172,-2.2409
1.0261,-0.969409,-2.14324
1.21465,-0.797417,-2.08628
1.64006,0.0537874,-2.84117
0.858502,-0.991385,-2.44252
1.75184,0.131684,-2.43061
1.75184,0.131684,-2.43061
1.75184,0.131684,-2.43061
0.748346,-0.46888,-2.06256
0.748346,-0.46888,-2.06256
1.64841,0.17002,-2.19954
2.67784,0.621587,-1.68059
1.80272,0.134901,-2.63263
1.80272,0.134901,-2.63263
1.57215,-0.0875985,-1.55832
1.57215,-0.0875985,-1.55832
1.42752,0.865835,-2.31936
1.42752,0.865835,-2.31936
0.284837,0.147529,-2.17988
0.284837,0.147529,-2.17988
0.814144,0.454107,-1.39679
0.335433,0.841838,-1.56383
0.767639,1.18629,-1.37565
0.767639,1.18629,-1.37565
0.38636,0.940179,-0.89012
0.20955,1.17057,-0.951747
0.20955,1.17057,-0.951747
0.331683,1.02018,-1.40757
0.331683,1.02018,-1.40757
-0.0401734,-0.0194308,-1.25572
-0.0401734,-0.0194308,-1.25572
-0.0401734,-0.0194308,-1.25572
-0.0401734,-0.0194308,-1.25572
-0.291974,0.305303,-1.37467
-0.636904,-0.115181,-1.24402
-0.636904,-0.115181,-1.24402
-1.0454,0.922341,-0.399834
-0.0374542,1.51308,0.320926
-0.848393,0.493959,-0.727388
-0.848393,0.493959,-0.727388
-0.848393,0.493959,-0.727388
-0.0853781,1.39527,0.245135
-0.0853781,1.39527,0.245135
-1.00246,0.775461,-0.477732
-1.00246,0.775461,-0.477732
-0.198693,0.257097,0.292813
-0.294835,0.0471139,-0.179842
-0.294835,0.0471139,-0.179842
-0.294835,0.0471139,-0.179842
-0.740484,0.443571,0.3881
-0.105315,0.0124762,-0.801487
-0.105315,0.0124762,-0.801487
-0.105315,0.0124762,-0.801487
0.121922,-0.680338,-1.31431
0.779391,0.0809273,-1.32156
0.446413,0.534079,-0.95116
0.446413,0.534079,-0.95116
0.446413,0.534079,-0.95116
0.736886,-0.247024,-0.428033
0.736886,-0.247024,-0.428033
1.56785,0.568287,-1.106
0.846386,0.698638,-1.645
0.167898,1.02952,-1.72363
0.167898,1.02952,-1.72363
0.593507,1.22871,-0.961159
-0.161794,0.123309,-1.77314
-0.0695399,-0.191449,-1.30686
-0.0695399,-0.191449,-1.30686
-0.0695399,-0.191449,-1.30686
-0.0695399,-0.191449,-1.30686
-0.574499,-0.169043,-0.331454
0.499887,0.89649,-1.52261
0.978422,0.635455,-2.56308
0.755182,1.69847,-1.83656
0.755182,1.69847,-1.83656
0.755182,1.69847,-1.83656
0.755182,1.69847,-1.83656
0.755182,1.69847,-1.83656
0.755182,1.69847,-1.83656
0.0833471,1.709,-1.20698
0.0833471,1.709,-1.20698
0.0833471,1.709,-1.20698
0.420027,1.69527,-0.0783019
0.420027,1.69527,-0.0783019
0.420027,1.69527,-0.0783019
0.335449,0.684022,0.390659
0.335449,0.684022,0.390659
-0.175154,0.629982,1.04577
0.775426,0.277052,-0.0530126
1.23677,-0.366179,1.05136
0.536924,0.20069,0.288396
0.536924,0.20069,0.288396
0.536924,0.20069,0.288396
0.536924,0.20069,0.288396
-0.0153581,1.1714,-0.547159
-0.0153581,1.1714,-0.547159
0.507891,-0.0351504,0.296278
0.507891,-0.0351504,0.296278
0.726817,-0.942613,1.35258
0.310112,-1.52507,0.390191
0.310112,-1.52507,0.390191
0.310112,-1.52507,0.390191
0.310112,-1.52507,0.390191
-0.162582,-1.81908,0.336304
-0.162582,-1.81908,0.336304
0.484066,-2.42408,0.0557357
1.10966,-2.46093,0.0378615
1.10966,-2.46093,0.0378615
0.338946,-2.02343,1.2831
0.302234,-1.16953,2.2758
0.0565468,-1.45854,2.30711
0.0565468,-1.45854,2.30711
0.55306,-0.76487,1.70336
0.55306,-0.76487,1.70336
0.55306,-0.76487,1.70336
1.02439,0.375283,2.92316
1.02439,0.375283,2.92316
1.7613,0.737765,2.59747
0.947926,0.605347,2.9137
0.947926,0.605347,2.9137
0.0346123,-0.0639269,3.11304
0.882893,-0.277907,2.2122
0.882893,-0.277907,2.2122
0.882893,-0.277907,2.2122
1.68653,-0.61982,1.45626
0.888181,-0.507513,2.59456
1.52515,-0.135646,2.09639
1.52515,-0.135646,2.09639
1.52515,-0.135646,2.09639
1.52515,-0.135646,2.09639
2.42108,0.773823,1.64185
2.42108,0.773823,1.64185
2.42108,0.773823,1.64185
2.42108,0.773823,1.64185
3.08182,0.543089,0.944479
2.80372,1.2611,-0.294861
3.02946,0.72716,0.400795
3.02946,0.72716,0.400795
2.95689,1.92996,0.70598
2.95689,1.92996,0.70598
2.25829,1.29759,0.732038
1.11629,0.482219,1.71979
1.41393,0.267317,1.01879
1.41393,0.267317,1.01879
0.851706,0.411127,0.495025
0.126176,-0.213021,-0.261429
0.126176,-0.213021,-0.261429
0.504099,-0.766764,-1.04252
0.488326,-0.949267,-0.671286
-0.695829,-1.5539,-0.118408
-0.695829,-1.5539,-0.118408
-1.2088,-1.71069,0.837044
-2.29014,-0.895093,1.91877
-1.35626,-1.54879,3.08781
-1.35626,-1.54879,3.08781
-2.28087,-2.50539,2.26014
-2.28087,-2.50539,2.26014
-1.08968,-2.06598,3.26605
-0.683806,-2.49881,3.23367
-0.917157,-3.23574,2.46879
-1.01329,-2.48395,2.63026
-1.01329,-2.48395,2.63026
-1.01329,-2.48395,2.63026
-1.01329,-2.48395,2.63026
0.155319,-1.27766,2.20287
0.477355,-0.425902,1.9385
0.477355,-0.425902,1.9385
1.71188,0.0806347,2.69041
2.79566,0.171672,3.42776
2.79566,0.171672,3.42776
2.79566,0.171672,3.42776
3.76202,1.37156,2.77361
2.84615,1.60935,3.54655
3.00719,1.53113,3.02351
3.00719,1.53113,3.02351
3.53102,0.98446,1.83806
3.04861,0.679397,2.27472
3.04861,0.679397,2.27472
2.89801,-0.00967219,2.63494
1.89363,0.213285,3.322
0.771664,1.27689,2.11706
0.771664,1.27689,2.11706
-0.263856,0.201704,1.09175
-0.263856,0.201704,1.09175
0.873079,-0.494983,0.562931
0.560313,-1.37192,-0.513184
-0.490897,-1.02823,-0.548061
-0.399674,-1.54749,0.399718
-1.00278,-0.9036,-0.564027
-0.721925,-1.25025,0.128783
-1.46899,-0.105307,0.873068
-1.46899,-0.105307,0.873068
-0.629546,-1.1149,0.235377
-0.629546,-1.1149,0.235377
-0.629546,-1.1149,0.235377
-0.236095,-0.0581836,1.47406
0.453866,-0.100411,0.976075
0.453866,-0.100411,0.976075
-0.184418,1.00535,1.69456
-0.724107,0.415248,2.06009
-1.05195,-0.66297,0.972361
0.0202296,-0.359096,1.63492
0.707442,-0.922192,1.01413
0.707442,-0.922192,1.01413
0.707442,-0.922192,1.01413
-0.0725874,0.25973,0.405715
0.378602,0.508292,0.387154
0.378602,0.508292,0.387154
-0.516723,0.420358,0.308595
-0.516723,0.420358,0.308595
-0.616653,0.0937674,0.683717
-0.616653,0.0937674,0.683717
-0.616653,0.0937674,0.683717
-0.616653,0.0937674,0.683717
-0.616653,0.0937674,0.683717
-0.616653,0.0937674,0.683717
-0.724337,-0.122827,0.835457
-0.724337,-0.122827,0.835457
-0.724337,-0.122827,0.835457
-1.02997,0.0717838,-0.333619
0.0784819,-0.578679,0.480967
-0.765222,-0.197324,-0.572915
-0.765222,-0.197324,-0.572915
0.176492,0.0818655,0.206885
0.176492,0.0818655,0.206885
0.0297433,0.474637,1.03233
0.903839,0.412633,-0.171913
0.903839,0.412633,-0.171913
0.903839,0.412633,-0.171913
0.903839,0.412633,-0.171913
0.0300862,1.09292,0.923053
0.0300862,1.09292,0.923053
0.319911,-0.155153,1.05737
0.319911,-0.155153,1.05737
0.319911,-0.155153,1.05737
-0.375758,-0.420496,0.570171
-0.375758,-0.420496,0.570171
-0.375758,-0.420496,0.570171
-0.375758,-0.420496,0.570171
-0.721842,-0.560944,0.62415
-1.35777,-1.09252,1.45837
-1.35777,-1.09252,1.45837
-0.633458,-0.253231,1.8733
-0.633458,-0.253231,1.8733
-0.477183,0.281002,1.51311
-0.477183,0.281002,1.51311
-0.477183,0.281002,1.51311
-1.16515,-0.477077,0.838427
-0.0878914,0.149985,0.1384
-0.0878914,0.149985,0.1384
-0.0878914,0.149985,0.1384
-0.158789,0.300226,-0.247728
-0.158789,0.300226,-0.247728
-0.018476,-0.232526,-0.0795486
-0.018476,-0.232526,-0.0795486
-0.018476,-0.232526,-0.0795486
-0.018476,-0.232526,-0.0795486
-0.018476,-0.232526,-0.0795486
-0.018476,-0.232526,-0.0795486
-0.018476,-0.232526,-0.0795486
-0.475649,0.439351,-0.847607
-1.6297,0.386054,-0.505255
-1.6297,0.386054,-0.505255
-2.71633,0.0300858,-0.844166
-2.71633,0.0300858,-0.844166
-2.09954,-0.335438,-1.20323
-2.51202,-0.524575,-0.347187
-1.84466,-0.416196,0.55468
-1.14857,-0.0987847,1.2568
-0.88904,0.831069,1.70797
-0.595796,0.879123,1.69797
-0.309551,-0.0547183,1.40491
-0.309551,-0.0547183,1.40491
-0.379053,0.368451,0.985641
0.861007,0.716379,0.244515
1.28204,0.725288,-0.427545
0.246403,-0.243702,0.531214
0.246403,-0.243702,0.531214
-0.311312,-0.474304,0.232845
-0.311312,-0.474304,0.232845
-0.311312,-0.474304,0.232845
-0.311312,-0.474304,0.232845
-0.311312,-0.474304,0.232845
-0.311312,-0.474304,0.232845
-0.311312,-0.474304,0.232845
-0.311312,-0.474304,0.232845
-0.311312,-0.474304,0.232845
-0.311312,-0.474304,0.232845
-0.311312,-0.474304,0.232845
-0.311312,-0.474304,0.232845
0.733794,0.0881878,-0.125335
0.733794,0.0881878,-0.125335
0.733794,0.0881878,-0.125335
0.733794,0.0881878,-0.125335
0.733794,0.0881878,-0.125335
0.733794,0.0881878,-0.125335
0.733794,0.0881878,-0.125335
-0.391434,-0.596163,0.540487
0.407375,-0.984064,-0.301561
-0.309969,-1.00116,0.140097
-0.309969,-1.00116,0.140097
-0.309969,-1.00116,0.140097
-0.73154,-1.24701,0.342332
-0.0976213,-1.3796,-0.0175805
0.131543,-0.484231,-0.473284
0.667402,0.124424,0.721041
-0.0284209,-1.11654,1.4814
-0.562036,-0.317186,1.39678
0.512119,-0.733691,1.78938
0.512119,-0.733691,1.78938
0.512119,-0.733691,1.78938
0.512119,-0.733691,1.78938
0.713436,-0.373122,1.14519
0.713436,-0.373122,1.14519
0.713436,-0.373122,1.14519
0.375423,-1.29661,0.365367
0.375423,-1.29661,0.365367
0.375423,-1.29661,0.365367
1.38336,-0.0577907,-0.0822088
1.38336,-0.0577907,-0.0822088
1.43846,1.05734,0.454707
2.58452,1.01239,1.38906
1.57753,0.694724,1.91991
1.5984,1.31987,0.944805
1.61265,0.630029,0.97329
1.32215,1.0927,0.562956
2.32447,0.154427,0.309561
2.12989,-0.487722,1.13423
1.10975,-0.3221,1.91604
1.10975,-0.3221,1.91604
1.21729,-0.430856,0.979233
1.89428,-1.3266,0.407766
1.0752,-0.156904,0.520708
-0.174786,-1.21369,-0.00861423
0.0456114,-0.710807,-0.569336
0.0456114,-0.710807,-0.569336
-0.77656,-0.213567,-0.3407
-0.120677,0.315132,0.108728
-0.120677,0.315132,0.108728
-0.120677,0.315132,0.108728
-0.120677,0.315132,0.108728
-0.120677,0.315132,0.108728
-0.120677,0.315132,0.108728
-0.120677,0.315132,0.108728
-0.120677,0.315132,0.108728
-0.120677,0.315132,0.108728
-0.120677,0.315132,0.108728
-0.336656,0.00279138,0.00279368
-0.336656,0.00279138,0.00279368
-0.336656,0.00279138,0.00279368
-0.336656,0.00279138,0.00279368
-0.692281,-0.590989,0.108295
-0.0318915,-0.426451,0.260167
-0.717532,-0.822283,0.614831
-0.717532,-0.822283,0.614831
-0.717532,-0.822283,0.614831
-0.357083,-0.589278,0.765641
-0.357083,-0.589278,0.765641
0.661896,-0.687341,0.921719
0.661896,-0.687341,0.921719
0.730408,-1.28074,0.384662
0.730408,-1.28074,0.384662
-0.126072,-1.99909,1.31167
-0.126072,-1.99909,1.31167
-0.126072,-1.99909,1.31167
-1.10247,-1.96025,0.271884
