1,15.0654,0,
2,14.9177,0.14775,
3,14.9355,0.0871443,
4,14.882,0.0815664,
5,14.8832,0.0631927,
6,14.929,0.0689873,
7,14.9392,0.059192,
8,14.9067,0.0607057,
9,14.8819,0.059013,
10,14.8768,0.0530306,
11,14.899,0.0528759,
12,14.9039,0.0485168,
13,14.9347,0.0542373,
14,14.9228,0.0516188,
15,14.9473,0.0539552,
16,14.9487,0.0504886,
17,14.954,0.0477232,
18,14.946,0.0456917,
19,14.9424,0.0433756,
20,14.9451,0.0412416,
21,14.9419,0.0393605,
22,14.9391,0.0376297,
23,14.9334,0.0364071,
24,14.9457,0.0369424,
25,14.9573,0.0372835,
26,14.966,0.0368789,
27,14.9774,0.03726,
28,14.9797,0.0359769,
29,14.975,0.0350289,
30,14.9643,0.0354783,
31,14.9634,0.0343275,
32,14.9573,0.0337858,
33,14.9624,0.0331295,
34,14.9506,0.0342164,
35,14.9528,0.0332925,
36,14.9569,0.0326201,
37,14.9621,0.0321442,
38,14.9621,0.0312869,
39,14.9557,0.0311305,
40,14.9558,0.0303423,
41,14.9591,0.029776,
42,14.9632,0.0293429,
43,14.9609,0.0287427,
44,14.9602,0.0280897,
45,14.9647,0.0278316,
46,14.9751,0.0291378,
47,14.9703,0.028916,
48,14.9742,0.028572,
49,14.9662,0.0291079,
50,14.9704,0.0288274,
51,14.9697,0.0282661,
52,14.9691,0.0277234,
53,14.9675,0.0272392,
54,14.9674,0.0267303,
55,14.9629,0.0266253,
56,14.9679,0.0266231,
57,14.9633,0.0265476,
58,14.9603,0.0262606,
59,14.9549,0.0263744,
60,14.9594,0.0263141,
61,14.9585,0.0258922,
62,14.9644,0.0261396,
63,14.9614,0.0258937,
64,14.9631,0.0255422,
65,14.9578,0.0257054,
66,14.9609,0.0255043,
67,14.9605,0.0251236,
68,14.9607,0.0247518,
69,14.9604,0.0243921,
70,14.9638,0.0242891,
71,14.9646,0.0239579,
72,14.9689,0.0240025,
73,14.9688,0.0236714,
74,14.9728,0.0236794,
75,14.9722,0.0233682,
76,14.9727,0.0230636,
77,14.9747,0.022845,
78,14.9767,0.0226429,
79,14.978,0.0223942,
80,14.9787,0.0221231,
81,14.9761,0.0220078,
82,14.9773,0.0217707,
83,14.9768,0.0215126,
84,14.9753,0.0213067,
85,14.9759,0.021064,
86,14.9759,0.0208177,
87,14.9745,0.0206218,
88,14.9768,0.020505,
89,14.9752,0.0203354,
90,14.9755,0.0201111,
91,14.9779,0.0200319,
92,14.9798,0.0199038,
93,14.9796,0.0196895,
94,14.979,0.0194898,
95,14.9766,0.0194315,
96,14.9706,0.0201272,
97,14.9722,0.019986,
98,14.9733,0.0198078,
99,14.9737,0.0196113,
100,14.9706,0.0196651,
