3.15139
3.13578
3.13322
3.16516
3.12276
3.11886
3.13411
3.15756
3.1346
3.151
3.13558
3.1407
3.17118
3.14871
3.11896
3.125
3.10926
3.13156
3.11847
3.14268
3.1411
3.15587
3.10781
3.14031
3.12969
3.16837
3.15418
3.13588
3.11449
3.17239
3.13342
3.12354
3.1348
3.13814
3.14248
3.14604
3.1409
3.13264
3.13873
3.16787
3.13686
3.1504
3.14594
3.17491
3.15159
3.14971
3.15447
3.13519
3.12969
3.11886
3.14852
3.13903
3.16456
3.16446
3.1294
3.13814
3.16316
3.15259
3.15338
3.14624
3.14189
3.14268
3.17531
3.1176
3.15338
3.1344
3.13686
3.16346
3.16176
3.13401
3.13342
3.13696
3.13883
3.15119
3.17229
3.13853
3.12783
3.13962
3.16186
3.15169
3.15199
3.16616
3.12129
3.11071
3.16076
3.14199
3.1344
3.13097
3.13499
3.16126
3.15756
3.16656
3.1296
3.14258
3.10791
3.1411
3.16246
3.12881
3.15278
3.13126
