0 -0.450097 0.0162584
1 -0.553579 0.0137439
2 -0.610796 0.0103682
3 -0.662315 0.0103695
4 -0.702556 0.00868441
5 -0.729474 0.0070759
6 -0.749112 0.00579502
7 -0.760309 0.00559826
8 -0.776747 0.00445532
9 -0.785893 0.00493524
10 -0.791972 0.00538276
11 -0.792543 0.00520941
12 -0.789708 0.00671003
13 -0.78784 0.00569448
14 -0.788596 0.00594673
15 -0.792777 0.00560396
16 -0.793968 0.00444662
17 -0.789414 0.00471385
18 -0.788348 0.00518456
19 -0.790576 0.00608658
20 -0.790463 0.0055356
21 -0.786978 0.00573744
22 -0.786567 0.00553787
23 -0.789298 0.00616396
24 -0.790032 0.00506859
25 -0.790115 0.00376934
26 -0.782515 0.00427498
27 -0.781811 0.00485633
28 -0.783402 0.00412434
29 -0.783451 0.00461708
30 -0.783553 0.00460657
31 -0.778155 0.00495171
32 -0.780138 0.00585879
33 -0.779245 0.00560619
34 -0.781066 0.00497457
35 -0.782456 0.00369624
36 -0.786331 0.00280292
37 -0.791228 0.0033729
38 -0.790778 0.00538545
39 -0.784718 0.00494689
40 -0.78956 0.00440116
41 -0.786277 0.00440295
42 -0.782787 0.00340946
43 -0.785377 0.00358091
44 -0.784583 0.00372752
45 -0.782342 0.00402083
46 -0.786965 0.00447192
47 -0.785908 0.00367326
48 -0.78772 0.00434511
49 -0.786097 0.00496937
50 -0.784423 0.00544471
51 -0.783958 0.00598647
52 -0.787939 0.00514696
53 -0.790804 0.00516254
54 -0.793076 0.00388839
55 -0.791428 0.00371091
56 -0.787615 0.00447288
57 -0.787029 0.00468536
58 -0.785101 0.00425967
59 -0.783918 0.00330702
60 -0.781822 0.00413134
61 -0.78268 0.00426988
62 -0.783815 0.00391462
63 -0.785885 0.00374852
64 -0.788577 0.0041587
65 -0.78962 0.0035656
66 -0.788748 0.00418316
67 -0.784939 0.00377807
68 -0.782147 0.00383126
69 -0.779475 0.00394435
70 -0.779694 0.00440271
71 -0.779797 0.00402077
72 -0.781546 0.00423186
73 -0.78181 0.00333231
74 -0.778834 0.00340169
75 -0.779404 0.00222525
76 -0.782471 0.00300742
77 -0.780327 0.00373228
78 -0.782449 0.00418687
79 -0.780888 0.00452006
80 -0.782499 0.00427603
81 -0.780558 0.00447847
82 -0.778594 0.00435841
83 -0.781884 0.00416565
84 -0.783749 0.00380592
85 -0.781156 0.00450502
86 -0.782916 0.00394413
87 -0.781563 0.00474006
88 -0.780708 0.0038492
89 -0.778894 0.00276557
90 -0.77861 0.0037195
91 -0.780916 0.00415795
92 -0.779843 0.00371164
93 -0.777174 0.00375059
94 -0.781027 0.0037242
95 -0.7803 0.00458191
96 -0.780749 0.00446281
97 -0.783645 0.00382347
98 -0.780802 0.00323435
99 -0.779031 0.00337884
100 -0.776866 0.00392269
101 -0.775471 0.00382969
102 -0.773799 0.00315015
103 -0.774815 0.00397967
104 -0.775735 0.00422853
105 -0.774572 0.00384145
106 -0.773564 0.00394107
107 -0.77534 0.00400546
108 -0.775123 0.00390832
109 -0.775533 0.0036611
110 -0.778126 0.00369106
111 -0.780928 0.00377395
112 -0.781959 0.00461601
113 -0.780783 0.00365017
114 -0.7806 0.00390211
115 -0.777924 0.00368255
116 -0.777646 0.00295855
117 -0.777308 0.00361153
118 -0.779894 0.00338864
119 -0.781748 0.00419925
120 -0.780252 0.00385983
121 -0.77968 0.00326747
122 -0.782231 0.00383377
123 -0.783138 0.00400692
124 -0.783039 0.0038391
125 -0.782168 0.00361547
126 -0.778258 0.00368681
127 -0.783012 0.00288669
128 -0.784333 0.00339885
129 -0.783387 0.00365591
130 -0.784481 0.00382227
131 -0.786652 0.00374243
132 -0.787258 0.00346092
133 -0.786613 0.00346255
134 -0.781899 0.00393837
135 -0.781905 0.00294485
136 -0.785139 0.00395319
137 -0.783367 0.00272392
138 -0.784227 0.00245325
139 -0.781916 0.00314301
140 -0.781328 0.00222205
141 -0.782244 0.00306101
142 -0.783355 0.0026459
143 -0.779452 0.00278159
144 -0.782014 0.00250696
145 -0.783553 0.00310122
146 -0.783379 0.00241542
147 -0.781792 0.00269423
148 -0.784413 0.00306747
149 -0.781808 0.00341326
150 -0.782672 0.00285221
151 -0.784026 0.0030249
152 -0.786565 0.00298659
153 -0.784562 0.00306339
154 -0.784785 0.00339594
155 -0.78132 0.00330223
156 -0.78241 0.0036276
157 -0.786057 0.002522
158 -0.780105 0.00257832
159 -0.781508 0.00243911
160 -0.779105 0.00256506
161 -0.780583 0.00289903
162 -0.780591 0.00305422
163 -0.779953 0.00341299
164 -0.776455 0.00391604
165 -0.778374 0.00445088
166 -0.778358 0.00429903
167 -0.776876 0.00386874
168 -0.777331 0.00336757
169 -0.770094 0.00401143
170 -0.773914 0.00451812
171 -0.776197 0.00436637
172 -0.774813 0.00466753
173 -0.775578 0.00339761
174 -0.772512 0.00383307
175 -0.772336 0.00410714
176 -0.77584 0.00369247
177 -0.776179 0.00476233
178 -0.7788 0.00308289
179 -0.777917 0.00331383
180 -0.780159 0.00365833
181 -0.781128 0.0032683
182 -0.781204 0.00336274
183 -0.778752 0.00412054
184 -0.777702 0.00440145
185 -0.776949 0.00433442
186 -0.781847 0.00430923
187 -0.784627 0.00321972
188 -0.785841 0.00359855
189 -0.78461 0.00380521
190 -0.784728 0.00358283
191 -0.78314 0.00400605
192 -0.782957 0.00440026
193 -0.787499 0.00312921
194 -0.785659 0.00402477
195 -0.78719 0.00402745
196 -0.783531 0.0037294
197 -0.784432 0.00402436
198 -0.783752 0.00402255
199 -0.782634 0.00365881
200 -0.783248 0.00402199
201 -0.783951 0.00306658
202 -0.784528 0.00374328
203 -0.784567 0.00380025
204 -0.78045 0.00316026
205 -0.777993 0.00362123
206 -0.77676 0.00352079
207 -0.774336 0.00341049
208 -0.774172 0.003364
209 -0.775908 0.00300675
210 -0.774976 0.00401027
211 -0.779166 0.00458154
212 -0.778886 0.00368677
213 -0.779805 0.00291033
214 -0.782357 0.00355269
215 -0.779333 0.00314761
216 -0.780187 0.00358232
217 -0.783376 0.00370376
218 -0.780622 0.00407388
219 -0.775706 0.00402569
220 -0.780032 0.0030327
221 -0.781258 0.00367963
222 -0.784344 0.00303385
223 -0.781279 0.00282703
224 -0.782468 0.00315401
225 -0.783768 0.00468707
226 -0.786415 0.00481894
227 -0.785606 0.00399192
228 -0.789561 0.00406684
229 -0.786951 0.00461765
230 -0.780878 0.00455729
231 -0.78067 0.00423614
232 -0.782363 0.0046968
233 -0.782662 0.00469766
234 -0.780885 0.00393394
235 -0.778812 0.00380966
236 -0.775343 0.0027367
237 -0.777773 0.00331867
238 -0.780787 0.00379195
239 -0.775724 0.00363393
240 -0.778317 0.00457781
241 -0.775335 0.00434801
242 -0.777125 0.00375328
243 -0.777982 0.00418329
244 -0.773223 0.00438588
245 -0.779343 0.00358759
246 -0.782518 0.00337887
247 -0.77908 0.00311867
248 -0.78341 0.00284935
249 -0.78268 0.00265138
250 -0.783444 0.00288757
251 -0.78277 0.0037807
252 -0.780097 0.0041819
253 -0.78315 0.00525064
254 -0.784628 0.00539706
255 -0.786991 0.0052896
256 -0.783324 0.00317562
257 -0.784684 0.0039704
258 -0.784705 0.00399799
259 -0.783877 0.00347848
260 -0.780776 0.00349465
261 -0.784104 0.00429808
262 -0.783287 0.00427502
263 -0.781941 0.00388848
264 -0.780586 0.00423361
265 -0.777559 0.0047448
266 -0.78348 0.00543013
267 -0.790299 0.00382613
268 -0.780022 0.00346994
269 -0.786468 0.0041888
270 -0.784684 0.00469835
271 -0.781339 0.00434272
272 -0.787399 0.00514342
273 -0.783638 0.00457889
274 -0.790548 0.00404359
275 -0.78754 0.00484722
276 -0.782659 0.00426861
277 -0.785795 0.00547131
278 -0.792319 0.00443833
279 -0.786139 0.00476633
280 -0.791007 0.0044001
281 -0.788708 0.00436434
282 -0.788039 0.00493595
283 -0.788199 0.00452555
284 -0.788394 0.00509077
285 -0.790886 0.00393285
286 -0.786225 0.00541721
287 -0.786719 0.0045654
288 -0.78619 0.00574601
289 -0.771434 0.00567364
290 -0.76513 0.00761596
291 -0.758651 0.00705356
292 -0.751286 0.00870994
293 -0.73391 0.0075518
294 -0.709274 0.00717574
295 -0.686099 0.00699315
296 -0.656732 0.0079063
297 -0.617396 0.00826744
298 -0.564442 0.0110291
299 -0.471692 0.0135671
