0.997939
0.993163
1.00722
0.997056
0.990179
0.992251
0.994253
0.999085
1.0049
0.997153
1.003
1.00211
0.993088
1.00022
1.00033
1.00766
0.996188
1.00265
0.99656
0.993078
0.995545
1.00033
1.00901
0.994406
0.991411
1.00203
0.986529
0.989513
0.996961
0.998421
0.998991
1.00531
1.00668
1.00298
1.00505
0.994413
0.995357
1.00024
0.993813
1.00138
0.997471
0.996052
1.0011
1.00768
0.990002
1.00193
1.00795
1.01045
1.00126
0.99687
1.00616
0.997632
1.00065
1.00893
0.994759
0.99712
1.00109
0.998542
0.99725
1.0019
1.00463
1.00362
1.00503
1.00125
1.00481
1.00022
1.00292
0.993609
1.00284
0.992538
0.999011
0.997278
0.999266
0.997773
0.998622
0.998904
1.00099
1.00282
1.00555
0.998285
0.999431
1.00511
1.00348
1.00529
1.00623
1.00382
0.996079
0.997685
0.998213
1.00532
0.990132
0.998691
1.00601
0.998502
0.9973
0.99047
1.00449
0.998676
1.00373
1.00116
